,author,statement,source,date,target,BinaryTarget,BinaryNumTarget
3191,Louis,“You didn't see Republicans when we had control of the Senate try to rig the game.”,Ted Cruz,"April 27, 2021",false,FAKE,0
3192,Haley,Foxconn “is the largest taxpayer in Racine County.”,Van Wanggaard,"April 27, 2021",true,REAL,1
3193,Bill,"""Biden's climate requirements"" will ""cut 90% of red meat from diet"" to a ""max 4 lbs per year"" and ""one burger per month.""",Fox News Channel,"April 26, 2021",pants-fire,FAKE,0
3194,Gabrielle,"By clicking on a link from a fake USPS text message, “you are sending your precise location to sex traffickers in your local area” so they can kidnap you.",Facebook posts,"April 26, 2021",false,FAKE,0
3195,Andy,"“Those 30-, 40-year mortgages” prove that banks know climate change “is not going to happen.”",Instagram posts,"April 26, 2021",false,FAKE,0
3196,Ciara,Says Joe Biden was the only world leader to wear a face mask during a video conference.,Viral image,"April 26, 2021",false,FAKE,0
3197,Ciara,"Says the Chicago Police Department tweeted, “We are all Derek Chauvin.”",Viral image,"April 26, 2021",false,FAKE,0
3198,Madison,Officials “recommend that women who get one of these (COVID-19) shots should absolutely not get pregnant for at least the first two months after they’ve been injected.”,Sherri Tenpenny,"April 26, 2021",false,FAKE,0
3199,William,"""An average of nearly 5,000 Missourians were contracting COVID every day in November.""",Missouri House Democratic Caucus,"April 24, 2021",barely-true,FAKE,0
3200,Gabrielle,"Says Joe Biden said, “This country is doomed, not just because of African Americans, but because by 2040 this country is going to be minority white European.""",Instagram posts,"April 23, 2021",false,FAKE,0
3201,Miriam,"""Mountains of data"" show drug ivermectin ""basically obliterates"" COVID-19 transmission.",Instagram posts,"April 23, 2021",false,FAKE,0
3202,Bill,"A video shows Kim Jong Un calling Joe Biden a ""thug,"" a ""coward,"" and ""mentally unstable"" in a speech.",TikTok posts,"April 23, 2021",pants-fire,FAKE,0
3203,Ciara,Video shows Donald Trump returning to Washington “in a blaze of glory on Air Force 1.”,Facebook posts,"April 23, 2021",pants-fire,FAKE,0
3204,Ciara,“Pope Francis is dead.”,Facebook posts,"April 23, 2021",pants-fire,FAKE,0
3205,Brandon,"“Statistics show that more people of color don't have cars than not. So how do (drive-thru voting centers) help those folks?""",Dan Patrick,"April 23, 2021",false,FAKE,0
3206,Sasha,Maxine Waters could be “sentenced” for “jury tampering.”,Facebook posts,"April 23, 2021",barely-true,FAKE,0
3207,Tom,Children ages 5 to 9 “are not affected by” the coronavirus.,Facebook posts,"April 23, 2021",half-true,REAL,1
3208,Samantha,The knife was on the ground when police arrived at the scene of Ma’Khia Bryant shooting.,Facebook posts,"April 23, 2021",false,FAKE,0
3209,D.L.,"For mitigating COVID-19 spread, “masks (are) the number one way to do so.""",Jill Underly,"April 23, 2021",mostly-true,REAL,1
3210,Gabrielle,Derek Chauvin’s attorney said that space aliens “inhabited the body of Derek Chauvin and caused this death.”,TikTok posts,"April 22, 2021",false,FAKE,0
3211,Samantha,"Says LeBron James said, “We’re at the point where a girl can’t even stab her friends anymore.”",Facebook posts,"April 22, 2021",pants-fire,FAKE,0
3212,Samantha,Photos reveal Greta Thunberg is a trained actress who comes from a long line of actors.,Viral image,"April 22, 2021",false,FAKE,0
3213,Brian,"“The federal American Rescue Plan will purchase more food from farmers for distribution.""",Zach Wahls,"April 22, 2021",true,REAL,1
3214,Tom,Two photos show climate change “is a hoax.”,Facebook posts,"April 21, 2021",false,FAKE,0
3215,Andy,“Black Lives Matter and antifa set Catholic church on fire in Minneapolis.”,Instagram posts,"April 21, 2021",false,FAKE,0
3216,Samantha,Photo shows President Barack Obama posing with a 420 sign.,Viral image,"April 21, 2021",pants-fire,FAKE,0
3217,Bill,Derek Chauvin’s trial and conviction for the murder of George Floyd was faked as part of a “false flag.”,Facebook posts,"April 21, 2021",pants-fire,FAKE,0
3218,Michael,Women’s menstrual cycles and fertility are affected by being around people who have received COVID-19 vaccines,Facebook posts,"April 21, 2021",false,FAKE,0
3219,Tom,“Stanford study results” show face masks are ineffective and dangerous.,Bloggers,"April 21, 2021",false,FAKE,0
3220,Eric,“Private insurance gives … better coverage” than people would get under a Medicaid expansion.,Mark Born,"April 21, 2021",false,FAKE,0
3221,Samantha,Japan’s prime minister met with Vice President Kamala Harris holding a Trump 2024 sign and wearing a red baseball cap.,Facebook posts,"April 20, 2021",pants-fire,FAKE,0
3222,Tom,“Joe Biden and the Democrats want to remove any term that denotes gender.”,Facebook posts,"April 19, 2021",barely-true,FAKE,0
3223,Andy,“Foot Locker donated 200 million dollars to BLM.”,Facebook posts,"April 19, 2021",false,FAKE,0
3224,Bill,Derek Chauvin had his left hand in his pocket while kneeling on George Floyd.,Facebook posts,"April 19, 2021",false,FAKE,0
3225,Samantha,Schools stopped teaching children cursive so they wouldn’t be able to read the U.S. Constitution and other historical documents.,Facebook posts,"April 19, 2021",pants-fire,FAKE,0
3226,Ciara,Hobby Lobby’s CEO wrote a letter saying the company’s stores may close.,Facebook posts,"April 19, 2021",barely-true,FAKE,0
3227,Ciara,A serial killer is on the loose in Virginia.,Facebook posts,"April 19, 2021",false,FAKE,0
3228,Warren,"“I restored felons’ rights - 173,000 - more than any governor in the history of America.”",Terry McAuliffe,"April 19, 2021",mostly-true,REAL,1
3229,Brandon,Texas “could be very close to herd immunity.”,Greg Abbott,"April 19, 2021",false,FAKE,0
3230,Kiannah,“We have 23% of all the lead pipe leads in America in the Chicagoland area.”,Richard Durbin,"April 18, 2021",half-true,REAL,1
3231,Tom,"Says science shows the physiological effects of wearing masks include hypoxemia, hypercapnia, shortness of breath, toxicity and increased muscle tension.",Diamond and Silk,"April 16, 2021",false,FAKE,0
3232,Ciara,Police say there is a suspected serial killer in Baton Rouge.,Viral image,"April 16, 2021",false,FAKE,0
3233,Clara,Michigan used a mathematical “key” to manipulate vote totals in 2020 election.,Douglas Frank,"April 16, 2021",pants-fire,FAKE,0
3234,Michael,"“This is all about a certificate of vaccination where they get you a national ID, and then the AI can track you.”",Facebook posts,"April 16, 2021",pants-fire,FAKE,0
3235,Ciara,"Coca-Cola, Ben & Jerry’s and other companies support rioting.",Viral image,"April 16, 2021",false,FAKE,0
3236,Eric,Says Republican lawmakers delayed COVID-19 testing,Janet Bewley,"April 16, 2021",barely-true,FAKE,0
3237,Miriam,Says the nation is locked down and there’s “a wide open border.”,Facebook posts,"April 15, 2021",false,FAKE,0
3238,Bill,"“Maybe (the COVID-19 vaccine) doesn't work, and they're simply not telling you that.”",Tucker Carlson,"April 15, 2021",pants-fire,FAKE,0
3239,Paul,On whether he supports the filibuster.,Jeff Jackson,"April 15, 2021",no-flip,FAKE,0
3240,Lara,"President Joe Biden’s American Relief Plan “has a lot of money in it for schools, but if you really look at it … it says that the school money is going to go out until the year 2028.”",Shelley Moore Capito,"April 15, 2021",mostly-true,REAL,1
3241,Tom,"""Kids in cages"" in border facilities are ""at 700% capacity.""",Facebook posts,"April 15, 2021",half-true,REAL,1
3242,Louis,“There is racism physically built into some of our highways.”,Pete Buttigieg,"April 15, 2021",true,REAL,1
3243,Tom,"Says Joe Biden is “withholding $150 million in aid from Ukraine” to “pressure Ukraine to drop all criminal investigations into him and his son, Hunter.”",George Papadopoulos,"April 15, 2021",false,FAKE,0
3244,Ciara,“Marjorie Taylor Greene just scrubbed her Twitter feed of all things Gaetz.”,Viral image,"April 15, 2021",false,FAKE,0
3245,Ciara,“Moderna chief medical officer admits: mRNA alters DNA.”,Facebook posts,"April 14, 2021",false,FAKE,0
3246,Michael,“Jay-Z and Beyonce are buying back DMX’s masters for $10 Million and giving to his kids for free.”,Facebook posts,"April 14, 2021",pants-fire,FAKE,0
3247,Ciara,“McDonald’s and Coke have both announced no whites will be hired in top positions.”,Facebook posts,"April 13, 2021",false,FAKE,0
3248,Amy,Says Raphael Warnock supports boycotts of Georgia to protest voting law.,National Republican Senatorial Committee,"April 13, 2021",false,FAKE,0
3249,Louis,“Something less than 6% ... of this proposal that President Biden has put forward is actually focused on infrastructure.”,Liz Cheney,"April 13, 2021",pants-fire,FAKE,0
3250,Ciara,"A serial killer is targeting women in Hot Springs, Ark.",Facebook posts,"April 13, 2021",false,FAKE,0
3251,Andy,Says the “1986 Vaccine protection act” resulted in “the biggest jump in shots” for children because it gave drug manufacturers “exemption for responsibility of killing people.”,Facebook posts,"April 13, 2021",false,FAKE,0
3252,Ciara,A photo shows Queen Elizabeth giggling because Prince Philip surprised her dressed in uniform as a palace guard.,Viral image,"April 13, 2021",false,FAKE,0
3253,Bill,"""DMX received COVID vaccine days before heart attack.""",Instagram posts,"April 12, 2021",false,FAKE,0
3254,Ciara,"After learning some officers are Jewish, “Ilhan Omar says police shouldn’t exist.”",Viral image,"April 12, 2021",pants-fire,FAKE,0
3255,Ciara,"“George Floyd’s younger brother, Dejywan Floyd, has been arrested in North Carolina for a ‘road rage’ shooting of a white couple, killing the mother of six sitting in the passenger seat.”",Viral image,"April 12, 2021",false,FAKE,0
3256,Louis,"“A new, independent study put out last week found that at least 55 of our largest corporations used various loopholes to pay zero federal income tax in 2020.”",Joe Biden,"April 12, 2021",mostly-true,REAL,1
3257,Landon,Residents of New York state “pay the highest taxes in the nation.”,Nicholas Langworthy,"April 12, 2021",mostly-true,REAL,1
3258,Tom,Black Lives Matter protest at Iowa Capitol was an “insurrection” like that on Jan. 6 at the U.S. Capitol.,Bloggers,"April 12, 2021",false,FAKE,0
3259,Laura,“We have encountered the largest surge of migrants (at the southern border) in the last 20 years.”,Glenn Grothman,"April 12, 2021",barely-true,FAKE,0
3260,Warren,On running for governor as an independent.,Amanda Chase,"April 12, 2021",half-flip,FAKE,0
3261,Jill,"""In fact, the data coming in from some states that have legalized marijuana is that they actually see a decrease in use over time, particularly among young people.""",Liz Krueger,"• April 9,",half-true,REAL,1
3262,Michael,“56 million defenseless people ‘rounded up and exterminated’ in the 20th Century because of gun control.”,Instagram posts,"April 9, 2021",false,FAKE,0
3263,Jon,Says Officer Derek Chauvin’s knee was “not on neck of George Floyd.”,Instagram posts,"April 9, 2021",false,FAKE,0
3264,Tom,"“Kids at the border: 2,600 highest number Trump, 12,000 currently under Biden.”",Brandon Tatum,"April 9, 2021",half-true,REAL,1
3265,Madison,"“Covid-does NOT exist AS A VIRUS,” and Russian doctors performing autopsies on deceased COVID-19 patients violate a World Health Organization law",Instagram posts,"April 9, 2021",pants-fire,FAKE,0
3266,Brandon,"“Nothing has changed in the election code (under SB 7) regarding early voting. Nothing has changed.""",Dan Patrick,"April 9, 2021",pants-fire,FAKE,0
3267,Louis,"“You go to a gun show, you can buy whatever you want, and no background check.""",Joe Biden,"April 8, 2021",barely-true,FAKE,0
3268,Tom,"""New poll indicates” Joe Biden’s “approval at 11%, the lowest approval rating of any president in American history.""",Facebook posts,"April 8, 2021",pants-fire,FAKE,0
3269,Madeline,"Says it doesn't make sense for young adults to get the vaccine since they ""really are not under that much of a threat as a result of this virus.""",Tom Tiffany,"April 8, 2021",barely-true,FAKE,0
3270,Tom,“Former Las Vegas Raiders offensive tackle Bruce Campbell involved in altercation.”,Facebook posts,"April 7, 2021",false,FAKE,0
3271,Louis,"President Joe Biden’s infrastructure proposal “is fully paid for. Across 15 years, it would raise all of the revenue needed for these once-in-a-lifetime investments.""",Pete Buttigieg,"April 7, 2021",mostly-true,REAL,1
3272,Tom,"Colorado “requires photo ID to vote in person, requires signature verification for mail-in ballots, which Georgia got rid of, and prevents campaign workers from giving food, water to voters within 100 feet if they’re wearing campaign apparel.”",Facebook posts,"April 7, 2021",half-true,REAL,1
3273,Bill,"""Sunday was never used before as a voting day in Georgia.”",Edward Lawrence,"April 7, 2021",false,FAKE,0
3274,Tom,“Report: Biden administration busing ‘thousands’ of illegals to red states to get permanent status.”,Bloggers,"April 7, 2021",false,FAKE,0
3275,Jon,Says Georgia “has more day-of voting rights than Colorado.”,Tim Scott,"April 7, 2021",barely-true,FAKE,0
3276,Haley,"""Over the past decade, drug prices have risen at three times the rate of inflation.""",Tammy Baldwin,"April 7, 2021",half-true,REAL,1
3277,Louis,The proposal by President Joe Biden would put the U.S. “No. 2 in the world” for the highest corporate tax rate.,Roy Blunt,"April 6, 2021",half-true,REAL,1
3278,Louis,"President Joe Biden’s corporate tax rate increase would ""put us in line with other industrial nations.""",Jennifer Granholm,"April 6, 2021",barely-true,FAKE,0
3279,Andy,“6000% Increase in Reported Vaccine Deaths 1st Quarter 2021 Compared to 1st Quarter 2020”,Instagram posts,"April 6, 2021",false,FAKE,0
3280,Bill,“The Biden administration is engaging in human trafficking because they are enabling this to happen” at the southern border.,Katie Pavlich,"April 6, 2021",false,FAKE,0
3281,Ciara,Says Donald Trump indicted Amy Coney Barrett.,Bloggers,"April 6, 2021",pants-fire,FAKE,0
3282,Brandon,“Twice as many children are in Border Patrol custody under Biden than Trump peak in 2019.”,Greg Abbott,"April 6, 2021",true,REAL,1
3283,Tom,Says Ford agreed to invest $900 million at an Ohio plant because Donald Trump “lowered taxes” and is now moving the project to Mexico because Joe Biden is “increasing taxes.”,Facebook posts,"April 6, 2021",barely-true,FAKE,0
3284,Gabrielle,"“Pete Buttigieg’s dog and pony show. He gets out of [the] car to ride his bike a few feet, pretending to save energy.”",Facebook posts,"April 6, 2021",false,FAKE,0
3285,Tom,"“Per the CDC, there are nearly twice as many vaccine-related deaths so far in 2021 (1,755) than all the vaccine deaths this past decade (994).”",The Gateway Pundit,"April 6, 2021",false,FAKE,0
3286,D.L.,"Says Gov. Tony Evers’ 2021-22 state budget ""increases taxes $1 billion +""",Rick Gundrum,"April 6, 2021",mostly-true,REAL,1
3287,Samantha,"Navy SEALs found over 1,000 trafficked children and dead bodies on the Evergreen ship that blocked the Suez Canal.",Bloggers,"April 5, 2021",pants-fire,FAKE,0
3288,Raeanne,"H.R. 1 “mandates practices nationwide” that include “ballot harvesting, universal mail-in voting and same-day registration.”",Alex Mooney,"April 5, 2021",half-true,REAL,1
3289,Madison,"In this photo, “Man uses a gun to rob a Texas convenience store. Man was shot by every customer inside the store”",Viral image,"April 5, 2021",false,FAKE,0
3290,Warren,“Two out of our last three governors in Virginia were investigated by the FBI. One went to jail and one is running for office again in this election.”,Jennifer Carroll Foy,"April 5, 2021",half-true,REAL,1
3291,Paul,“People don’t pretend to be someone else to go in and vote. You just don’t see that kind of fraud.”,Roy Cooper,"April 5, 2021",mostly-true,REAL,1
3292,Gabrielle,"“As of today, no one has the right to film or photograph Mr. Biden as he climbs the flight of stairs. New White House spokesman orders!!?”",TikTok posts,"April 2, 2021",pants-fire,FAKE,0
3293,Jon,Says Joe Biden’s infrastructure plan “is the Green New Deal.”,Citizens United,"April 2, 2021",barely-true,FAKE,0
3294,Eric,“It took the Legislature nearly 300 days to act on a (COVID-19) bill during this pandemic.”,Tony Evers,"April 2, 2021",half-true,REAL,1
3295,Bill,"""They’re unable to administer vaccines if the lockdown ends because the emergency ends with it.”",Tweets,"April 2, 2021",false,FAKE,0
3296,Louis,HR 1 “gives the federal government the power to establish their own committees” to take over the redistricting process.,Turning Point USA,"April 2, 2021",barely-true,FAKE,0
3297,Samantha,The number of pregnant women who have miscarried increased by “366% in just six weeks” as a result of their receiving a COVID-19 vaccine.,Bloggers,"April 2, 2021",false,FAKE,0
3298,Clara,Michigan election bills are “designed to make it easier for people to vote.”,Michael MacDonald,"April 2, 2021",barely-true,FAKE,0
3299,Gabrielle,“The tax deadline is April 18th. Do your taxes soon.”,Viral image,"April 1, 2021",false,FAKE,0
3300,Daniel,"""mRNA is not a vaccine"" — it's ""actually an operating system"" that's run by Bill Gates to program humans.",Facebook posts,"April 1, 2021",pants-fire,FAKE,0
3301,Tom,"“If I don’t take the vaccine, I’m at risk for covid. If I do take the vaccine, I’m still at risk for covid PLUS I’m at risk for permanent vaccine side effects. Therefore I’m reducing my risk by not taking the vaccine. That’s the real science.”",Facebook posts,"March 31, 2021",false,FAKE,0
3302,Jon,Calls COVID-19 vaccine a “non-FDA-approved experimental agent.”,Instagram posts,"March 31, 2021",barely-true,FAKE,0
3303,Gabrielle,A map shows “all the cargo ships backed up by the Suez Canal. Get ready for shortages and prices to skyrocket.”,Facebook posts,"March 31, 2021",false,FAKE,0
3304,Noah,Says H.R. 1 gives immigrants illegally in the country “the right to vote.”,Instagram posts,"• March 31,",false,FAKE,0
3305,Andy,"“From Europe: 3,964 people have died from adverse drug reactions for COVID-19 ‘vaccines’ – 162,610 injuries.”",Bloggers,"March 31, 2021",false,FAKE,0
3306,Louis,"If the voting bill H.R. 1 is passed, “absentee ballots would be mailed out to anyone without proof of the voter’s identity.”",Facebook posts,"March 31, 2021",false,FAKE,0
3307,Amy,U.S. Rep. Matt Gaetz was the lone vote in the House against an anti-human trafficking bill.,Facebook posts,"March 31, 2021",true,REAL,1
3308,Madison,Video says COVID-19 vaccines are “weapons of mass destruction” that “could wipe out the human race.”,Facebook posts,"March 31, 2021",pants-fire,FAKE,0
3309,Michael,Image of expansive pit shows a lithium mine.,Viral image,"March 31, 2021",false,FAKE,0
3310,Samantha,Says Ben Shapiro said on Twitter that his “red pill moment” was sharing cupcakes with poor kids.,Facebook posts,"March 31, 2021",pants-fire,FAKE,0
3311,Tom,"“Joe Biden puts pro-life groups on domestic extremist list, calls pro-life people ‘violent.’”",Facebook posts,"March 31, 2021",barely-true,FAKE,0
3312,Amy,Georgia’s new voting law “makes it a JAIL-TIME CRIME to drop off grandma’s absentee ballot in a dropbox.”,Facebook posts,"March 30, 2021",false,FAKE,0
3313,Jon,"Says Deborah Birx “traveled a great distance to see her family for Thanksgiving, only to have them call the police and turn her in. She then ... resigned.”",Donald Trump,"March 30, 2021",half-true,REAL,1
3314,Tom,"“Minority farmers get big bonus, white ones get none,” because of Democrats.",Facebook posts,"March 30, 2021",half-true,REAL,1
3315,Samantha,The ship that was stuck in the Suez Canal was a planned or staged event.,Instagram posts,"March 30, 2021",false,FAKE,0
3316,Bill,"Says Rachel Levine was Time magazine's ""Woman of the Year.""",Facebook posts,"March 30, 2021",false,FAKE,0
3317,Noah,Nostradamus predicted that a “feeble man” would rule the “Western World” after a time of “plague.”,Facebook posts,"• March 30,",pants-fire,FAKE,0
3318,Madison,Says Sen. Cory Booker wants to require a federal license for gun owners but criticizes voter ID laws as discriminatory.,Viral image,"March 30, 2021",mostly-true,REAL,1
3319,Eric,"Judge Jeff Davis ""spent years defending a convicted cop killer"" and ""tried to get him off the hook.""",Shelley Grogan,"March 30, 2021",half-true,REAL,1
3320,Warren,“There is no discernible difference between the spread and deaths of COVID in Virginia than there is in Florida.”,Pete Snyder,"March 30, 2021",false,FAKE,0
3321,Tom,"“Less than 500 people a year killed by all rifles combined” and “4,000 a year killed by illegals.”",Facebook posts,"March 30, 2021",barely-true,FAKE,0
3322,Tom,"Says the suspected Boulder mass shooter is a Muslim ""who entered illegally from Mexico and purchased the firearm from a guy that sells stolen guns.""",Facebook posts,"March 30, 2021",barely-true,FAKE,0
3323,Bill,“Toxicology report was made public by the MN prosecution revealing the cause of George Floyd’s death was a fentanyl overdose.”,Facebook posts,"March 30, 2021",false,FAKE,0
3324,Gabrielle,"Says Jimmy Kimmel, Jimmy Fallon and Stephen Colbert are “still not doing Biden jokes.""",Facebook posts,"March 30, 2021",false,FAKE,0
3325,Samantha,Says Google Earth blocked people from seeing the Suez Canal.,Facebook posts,"March 29, 2021",false,FAKE,0
3326,Miriam,“We spent billions on a border wall and quit when it was 90% finished.”,Facebook posts,"March 29, 2021",barely-true,FAKE,0
3327,Amy,A Georgia law has not “criminalized giving people bottles of water.” It pertains to political organizations.,Josh Holmes,"March 29, 2021",barely-true,FAKE,0
3328,Louis,"""There are 43 states that have now passed voter suppression laws.""",James Clyburn,"March 29, 2021",false,FAKE,0
3329,Paul,"""Joe Biden forced the U.S. Attorney for the Eastern District of North Carolina to resign after 24 people were charged with election fraud and the Mainstream Media never even batted an eyelash.""",Tweets,"March 29, 2021",barely-true,FAKE,0
3330,Noah,Nike and Lil Nas X are launching “demonic shoes” containing human blood.,Facebook posts,"• March 29,",half-true,REAL,1
3331,Brandon,"""We began seeing the increase in unaccompanied minors going back to last April 2020. This is not something that happened as a result of Joe Biden becoming president.”",Veronica Escobar,"March 29, 2021",half-true,REAL,1
3332,Michael,“In a vegan world there would be no pandemics. 100% of pandemics are zoonotic in origin.”,Facebook posts,"March 29, 2021",barely-true,FAKE,0
3333,Bill,"""Ted Cruz says owning a gun should be as hassle free as owning a car, which as I recall requires a license and registration.""",Facebook posts,"March 29, 2021",false,FAKE,0
3334,Madeline,"“There’s still (only) a handful of school districts"" doing no in-person instruction.",Tony Evers,"March 29, 2021",true,REAL,1
3335,Louis,"“In a majority of states, new voters are able to obtain a rifle quicker than they’re able to cast their first ballot.”",Alex Padilla,"March 29, 2021",mostly-true,REAL,1
3336,Jon,"The Democratic clean energy plan is pro-China, because ""90% of the solar panels, 80% of the wind machines, 90% of the rare earth minerals … are in Asia or in China.”",Cathy McMorris Rodgers,"March 29, 2021",half-true,REAL,1
3337,Miriam,"Says there was a “28% increase in children to the border in my administration” and “31% … in 2019.” The increase in migration in January, February and March “happens every year.”",Joe Biden,"March 26, 2021",barely-true,FAKE,0
3338,Taylor,"""Since 2006 Texas has given $19B in taxpayer subsidies to wind energy companies. Over the past 2-3 years Texas has tripled our dependence on wind energy to 23-25 percent of our energy distribution system.""",Allen West,"March 26, 2021",false,FAKE,0
3339,Julie,"“Sorry Dr Fauci and other fearmongers, new study shows vaccines and naturally acquired immunity DO effectively neutralize COVID variants.”",Rand Paul,"March 26, 2021",half-true,REAL,1
3340,Eric,“You can’t tell me they can (develop a safe vaccine) in eight to 10 months. Or a year. It takes more time than that.”,James Edming,"March 26, 2021",pants-fire,FAKE,0
3341,Amy,“Republicans recently passed a bill to eliminate early voting on Sunday” in Georgia,Charles Schumer,"March 26, 2021",barely-true,FAKE,0
3342,Haley,"The latest stimulus package ""sends stimulus checks to imprisoned murderers, rapists, and child molesters.”",Julian Bradley,"March 26, 2021",mostly-true,REAL,1
3343,Miriam,“We’re sending back the vast majority of the families that are coming.”,Joe Biden,"March 25, 2021",false,FAKE,0
3344,Ciara,Bull sharks were released in an Arkansas river.,Viral image,"March 25, 2021",false,FAKE,0
3345,Landon,“We had the highest number of (military) sexual assaults ever reported in the last year” and “we had the lowest conviction rate and the lowest prosecution rate.”,Kirsten Gillibrand,"March 25, 2021",mostly-true,REAL,1
3346,Ciara,Passports aren’t required to enter the United States from Mexico and Canada.,Facebook posts,"March 25, 2021",barely-true,FAKE,0
3347,Daniel,"""Suez Canal blocked by huge container ship named Evergreen. Evergreen shipping is most likely a cover for human and sex trafficking” by Hillary Clinton.",Facebook posts,"March 25, 2021",pants-fire,FAKE,0
3348,Duncan,West Virginia “is the only state to decline in population over the last 70 years”,Jim Justice,"March 25, 2021",true,REAL,1
3349,Bill,"A CNN chyron said the Boulder “shooter was factually Arabic, but morally white.”",Facebook posts,"March 25, 2021",pants-fire,FAKE,0
3350,Bill,"""In 2004, George W. Bush lifted the ban on those (AR-15 type) rifles, and since then, the number of massacres has increased 183%. During the ban, there were 12 incidents. Since he lifted the ban, there were 34 incidents.""",Joy Behar,"March 25, 2021",half-true,REAL,1
3351,Tom,"""80% of people taking the Moderna vaccine had significant side effects, via Bill Gates.""",Facebook posts,"March 25, 2021",false,FAKE,0
3352,Paul,"""Illegal border crossings are up 173% from 1 year ago and 28% since January when President Biden stopped the wall & deportations and started catch & release.""",Richard Hudson,"March 25, 2021",half-true,REAL,1
3353,Laura,"“Right now, two-thirds of the U.S. Senate is composed of millionaires.”",Tom Nelson,"March 25, 2021",mostly-true,REAL,1
3354,Daniel,“New information coming in that Boulder shooter was a Syrian refugee who arrived via Obama-era asylum programs.”,Jack Posobiec,"March 24, 2021",barely-true,FAKE,0
3355,Amy,"""We proudly handed the Biden administration the most secure border in history. All they had to do was keep this smooth-running system on autopilot.”",Donald Trump,"March 24, 2021",barely-true,FAKE,0
3356,Miriam,The border surge is “challenging” because the immigration system that had been in place for decades “was dismantled in its entirety by the Trump administration.”,Alejandro Mayorkas,"March 24, 2021",half-true,REAL,1
3357,Noah,"The “president of Drag Queen Story Hour” was “arrested, charged with child pornography.”",Facebook posts,"• March 24,",false,FAKE,0
3358,Jon,These 11 mass shootings involved an AR-15-style weapon.,Viral image,"March 24, 2021",mostly-true,REAL,1
3359,Tom,"“Finally, a judge has ruled Dominion voting machines were designed to create fraud.”",Facebook posts,"March 23, 2021",false,FAKE,0
3360,Eric,"“There was no violence on the Senate side, in terms of the chamber.”",Ron Johnson,"March 23, 2021",barely-true,FAKE,0
3361,Ciara,"“Last week, the Colorado Supreme Court declared that Boulder’s AR-15 ban was unconstitutional. Today, there was a mass shooting in Boulder.”",Viral image,"March 23, 2021",half-true,REAL,1
3362,Daniel,"The shooting in Boulder, Colo., was a ""false flag like most of the others.""",Facebook posts,"March 23, 2021",pants-fire,FAKE,0
3363,Bill,The southern U.S. border “is now open to anyone from anywhere in the world who wishes to enter our country.”,Jeanine Pirro,"March 23, 2021",false,FAKE,0
3364,Ciara,“Texas has launched ‘Operation Lone Star’ to finish the border wall themselves.”,Facebook posts,"March 23, 2021",false,FAKE,0
3365,Ciara,"Gas costs $7.89 at a station in Albuquerque, New Mexico.",Viral image,"March 23, 2021",false,FAKE,0
3366,Louis,"Under H.R. 1, the Federal Election Commission “for the first time ever, instead of being an equal number of Republicans and Democrats (would be) three of one side and two of the other.""",Roy Blunt,"March 22, 2021",barely-true,FAKE,0
3367,Samantha,The movie “I am Legend” was based in the year 2021 and people turned into zombies “because of the wrong vaccine.”,Facebook posts,"March 22, 2021",false,FAKE,0
3368,Ciara,“Jamaica has not recorded any case of the coronavirus.”,Viral image,"March 22, 2021",pants-fire,FAKE,0
3369,Andy,Aluminum “is in the vaccine” and will hurt the brain.,Instagram posts,"March 22, 2021",false,FAKE,0
3370,Noah,"“Joe Biden and Kamala Harris forced our troops to sleep on the floor of a garage, yet has authorized $89 million for hotel rooms for illegal immigrants.”",Facebook posts,"• March 22,",barely-true,FAKE,0
3371,Ciara,Says Disneyland is enforcing a “no scream” policy on roller coasters.,Viral image,"March 22, 2021",false,FAKE,0
3372,Ciara,Video “proves 100% that President Joe Biden is not a ‘human’ being.”,Viral image,"March 22, 2021",pants-fire,FAKE,0
3373,Warren,"“If you look at the average teacher pay compared to the average pay of your citizens, Virginia ranks last.”",Terry McAuliffe,"March 22, 2021",true,REAL,1
3374,Daniel,“You will need a WHO Yellow Vaccination Passport if you plan on traveling internationally once borders open.”,TikTok posts,"March 22, 2021",barely-true,FAKE,0
3375,Kiannah,The American Rescue Plan Act “does not” include “checks and balances” on how funds for state and local governments can be spent.,Mike Bost,"March 21, 2021",half-true,REAL,1
3376,Samantha,"“Pelosi’s $1.9 trillion bailout gives EVERY federal employee a $21,000 bonus check… they never lost their job!”",Facebook posts,"March 19, 2021",false,FAKE,0
3377,Bill,"“Black Lives Matter of Atlanta Charged with Wire Fraud, Money Laundering and Allegedly Using almost 500k in Donations For Personal Use.”",Tweets,"March 19, 2021",false,FAKE,0
3378,Jill,"""If you are a hard-working law-abiding citizen who earns $80,000, you don’t get a stimulus check. But if you are a convicted murderer or rapist sitting in jail, you do.""",Nicole Malliotakis,"• March 19,",mostly-true,REAL,1
3379,Michael,"Says Burisma admitted in a Ukrainian court to paying Joe Biden $900,000.",Facebook posts,"March 19, 2021",false,FAKE,0
3380,Noah,A CDC study found that “mask mandates made no statistical difference” on coronavirus case rates.,Bloggers,"• March 19,",pants-fire,FAKE,0
3381,Eric,"""We’ve had more voter turnout since voter ID was passed than ever before.""",Duey Stroebel,"March 19, 2021",barely-true,FAKE,0
3382,William,"By ending the Keystone XL Pipeline project, President Joe Biden “imperiled one of Donald Trump's most significant achievements, which was that we had achieved American energy independence.”",Eric Greitens,"March 19, 2021",barely-true,FAKE,0
